Resor bokade av LTN´s kundservice till/från/inom Jokkmokk år 2019,,,,,,,,,,,
,,,,,,,,,,,
Förklaring,,,,,,,,,,,
"Plats: B=Bud, E=Ensamåkare, F=Framsäte, f= Fällt Framsäte, H=Hela baksätet, L=Liggande, 2=Max 2 pass i baksätet ",,,,,,,,,,,
"Biltyp: AN=Personbil, S1=Multi/Specialfordon",,,,,,,,,,,
,,,,,,,,,,,
Resdag,Avresetid,Biltyp,Plats,Antal pass,Från gata,Från ort,Från Kommun,Till gata,Till ort ,Till kommun,Linjenr
7/23/2019,11:00,AN,,1,STORG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
7/23/2019,13:00,AN,,1,ROSENGÅRDEN ÖVREPLAN,JOKKMOKK,JO,FLYGSTRÅKET,PORJUS,JO,0
7/23/2019,13:40,AN,,1,FÖRENINGSG,JOKKMOKK,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
7/23/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,STORBACKSTJÄRN,STORBACKSTJÄRN,JO,0
7/23/2019,14:05,AN,,1,APOTEKET JOKKMOKK,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
7/23/2019,14:15,AN,,1,STORV,KVIKKJOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
7/23/2019,14:31,AN,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
7/23/2019,14:35,AN,,1,ICA RAIDEN,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
7/23/2019,15:19,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,RÖDINGSTIGEN,JOKKMOKK,JO,0
7/23/2019,16:00,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
7/23/2019,16:15,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/23/2019,16:15,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/23/2019,18:07,AN,,1,RÖDINGSTIGEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
7/23/2019,20:40,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
7/24/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/24/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/24/2019,08:00,AN,,1,FLYGSTRÅKET,PORJUS,JO,VSK RITSEMV,KRONSÅGEN,GÄ,0
7/24/2019,08:41,AN,,1,FLYGSTRÅKET,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/24/2019,09:09,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/24/2019,10:03,AN,,1,RINGV,VUOLLERIM,JO,FOTV LÄTTA FÖTTER,JOKKMOKK,JO,0
7/24/2019,10:08,AN,,1,JÄGARSTIGEN,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
7/24/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FLYGSTRÅKET,PORJUS,JO,0
7/24/2019,11:30,AN,,2,STENTORPSG,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
7/24/2019,11:40,AN,,1,FOTV LÄTTA FÖTTER,JOKKMOKK,JO,RINGV,VUOLLERIM,JO,0
7/24/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/24/2019,12:15,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
7/24/2019,12:17,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
7/24/2019,12:34,AN,F,1,ÅSGATAN,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
7/24/2019,12:46,AN,,2,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,STENTORPSG,JOKKMOKK,JO,0
7/24/2019,13:06,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,JÄGARSTIGEN,VUOLLERIM,JO,0
7/24/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
7/24/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
7/24/2019,13:45,AN,F,1,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,ÅSGATAN,JOKKMOKK,JO,0
7/24/2019,14:07,AN,,1,VSK RITSEMV,KRONSÅGEN,GÄ,FLYGSTRÅKET,PORJUS,JO,0
7/24/2019,14:15,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
7/24/2019,16:00,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
7/24/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/24/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/24/2019,16:55,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
7/24/2019,17:00,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,LAXSTIGEN,JOKKMOKK,JO,0
7/24/2019,17:30,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
7/24/2019,19:00,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
7/24/2019,19:55,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
7/24/2019,20:40,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
7/25/2019,01:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,V STRAND,V STRAND,JO,0
7/25/2019,05:55,AN,,2,FÖRENINGSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
7/25/2019,08:30,AN,,1,FÖRENINGSG,JOKKMOKK,JO,GRANITSTIGEN,LULEÅ,LU,0
7/25/2019,10:25,AN,,1,MURJEKSV,VUOLLERIM,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
7/25/2019,11:14,AN,,1,STOCKG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/25/2019,11:20,AN,,1,KLOCKARTORGET,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/25/2019,12:18,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ICA RAIDEN,JOKKMOKK,JO,0
7/25/2019,13:00,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,MURJEKSV,VUOLLERIM,JO,0
7/25/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
7/25/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/25/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/25/2019,16:45,S1,,1,BJÖRKV,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
7/25/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,KLOCKARTORGET,JOKKMOKK,JO,0
7/25/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,STOCKG,JOKKMOKK,JO,0
7/25/2019,19:55,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/25/2019,23:10,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
7/26/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/26/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/26/2019,08:30,LI,,1,4733,VUOJAT,JO,BSTN JOKKMOKK,JOKKMOKK,JO,943
7/26/2019,09:06,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ST SJÖFALLET,STORA SJÖFALLE,GÄ,0
7/26/2019,09:44,AN,,1,LÄRARSTIGEN,VUOLLERIM,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
7/26/2019,10:15,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,ÅSGATAN,JOKKMOKK,JO,0
7/26/2019,11:20,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,LÄRARSTIGEN,VUOLLERIM,JO,0
7/26/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/26/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
7/26/2019,12:55,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
7/26/2019,13:00,AN,F,1,KONSUM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
7/26/2019,13:00,AN,H,1,SJUKHUSET,SUNDERBYN,LU,STORG,JOKKMOKK,JO,0
7/26/2019,13:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
7/26/2019,14:00,AN,,1,BSTN LULEÅ,LULEÅ,LU,RINGV,VUOLLERIM,JO,0
7/26/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,LINGONSTIGEN,JOKKMOKK,JO,0
7/26/2019,15:30,AN,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
7/26/2019,16:00,AN,,1,ST SJÖFALLET,STORA SJÖFALLE,GÄ,TÅRRAJAUR,TÅRRAJAUR,JO,0
7/26/2019,17:08,AN,,0,FRAMKÖRNING,,,MURJEKSV,VUOLLERIM,JO,0
7/26/2019,17:10,AN,,1,MURJEKSV,VUOLLERIM,JO,MURJEKSV,VUOLLERIM,JO,0
7/26/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
7/26/2019,19:55,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
7/27/2019,07:29,AN,,1,KÖPMANG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/27/2019,12:13,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
7/27/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
7/27/2019,14:30,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
7/28/2019,11:00,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/28/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,TIMMERMANSG,PORJUS,JO,0
7/28/2019,19:25,AN,,3,VAIKIJAURV,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
7/28/2019,19:55,AN,,3,KONSUM,JOKKMOKK,JO,FÖRSAMLINGSHEMMET,JOKKMOKK,JO,0
7/28/2019,22:40,AN,,3,FÖRSAMLINGSHEMMET,JOKKMOKK,JO,VAIKIJAURV,JOKKMOKK,JO,0
7/29/2019,05:35,AN,,1,HARAUDDEN,HARAUDDEN,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
7/29/2019,05:52,AN,,1,RINGV,VUOLLERIM,JO,BSTN LULEÅ,LULEÅ,LU,0
7/29/2019,06:00,AN,,1,HERREV,JOKKMOKK,JO,BSTN PITEÅ,PITEÅ,PI,0
7/29/2019,06:04,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/29/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/29/2019,08:00,AN,,1,RANDIJAURV,RANDIJAUR,JO,DAGCENTER,JOKKMOKK,JO,0
7/29/2019,08:30,AN,,1,FRÖBOMSV,PORJUS,JO,FJÄLLNÄSGRÄND,GÄLLIVARE,GÄ,0
7/29/2019,09:00,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,AKKATSGÅRDEN,JOKKMOKK,JO,0
7/29/2019,09:00,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
7/29/2019,10:30,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,4733,VUOJAT,JO,943
7/29/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/29/2019,12:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
7/29/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
7/29/2019,13:58,AN,,0,FRAMKÖRNING,,,POLCIRKELV,MURJEK,JO,0
7/29/2019,14:00,AN,,1,POLCIRKELV,MURJEK,JO,BJÄRKAGÅRDEN GAMLA,VUOLLERIM,JO,0
7/29/2019,14:20,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,HARAUDDEN,HARAUDDEN,JO,0
7/29/2019,14:30,AN,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
7/29/2019,14:43,S1,,1,HC JOKKMOKK,JOKKMOKK,JO,BJÖRKV,VUOLLERIM,JO,0
7/29/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/29/2019,17:45,AN,,1,BJÄRKAGÅRDEN GAMLA,VUOLLERIM,JO,POLCIRKELV,MURJEK,JO,0
7/29/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
7/30/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/30/2019,06:24,AN,,1,WOLFSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
7/30/2019,09:00,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
7/30/2019,09:04,AN,,1,RINGV,VUOLLERIM,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
7/30/2019,10:45,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,RINGV,VUOLLERIM,JO,0
7/30/2019,11:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,WOLFSG,JOKKMOKK,JO,0
7/30/2019,11:15,AN,,1,ÄLVSBORGSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/30/2019,11:30,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
7/30/2019,12:00,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,BOWATERSV,LULEÅ,LU,0
7/30/2019,14:30,AN,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
7/30/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVSBORGSV,JOKKMOKK,JO,0
7/30/2019,15:30,AN,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
7/30/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVBRINKSV,VUOLLERIM,JO,0
7/30/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
7/30/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
7/31/2019,05:16,AN,,1,ÅKERHULT,VUOLLERIM,JO,BSTN LULEÅ,LULEÅ,LU,0
7/31/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,06:45,AN,,1,RINGV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,09:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
7/31/2019,09:00,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
7/31/2019,11:11,AN,,2,KLOCKARTORGET,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,11:15,AN,,2,ÄLVSBORGSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,11:33,AN,,2,STRÖMG,PORJUS,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
7/31/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
7/31/2019,12:46,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
7/31/2019,12:59,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,SPARBANKEN NORD,JOKKMOKK,JO,0
7/31/2019,13:10,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,STRÖMG,PORJUS,JO,0
7/31/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
7/31/2019,14:10,AN,F,1,SPARBANKEN NORD,JOKKMOKK,JO,ÅSTRÖMS RADIO & TV SERV,JOKKMOKK,JO,0
7/31/2019,14:30,AN,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
7/31/2019,14:42,AN,F,1,ÅSTRÖMS RADIO & TV SERV,JOKKMOKK,JO,SNICKARGRÄND,VUOLLERIM,JO,0
7/31/2019,14:45,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,RINGV,VUOLLERIM,JO,0
7/31/2019,16:02,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVSBORGSV,JOKKMOKK,JO,0
7/31/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
7/31/2019,16:46,AN,L,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
7/31/2019,17:00,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,KLOCKARTORGET,JOKKMOKK,JO,0
7/31/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
7/31/2019,20:40,AN,,1,BSTN LULEÅ,LULEÅ,LU,ÅKERHULT,VUOLLERIM,JO,0
8/1/2019,07:52,AN,,1,ÄLVBRINKSV,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
8/1/2019,08:20,AN,,1,TELLEJOKK,TELLEJOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
8/1/2019,09:03,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
8/1/2019,10:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/1/2019,11:05,AN,,1,SJUKHUSET,SUNDERBYN,LU,TELLEJOKK,TELLEJOKK,JO,0
8/1/2019,11:30,AN,,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
8/1/2019,11:55,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
8/1/2019,11:59,AN,,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
8/1/2019,12:30,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ICA RAIDEN,JOKKMOKK,JO,0
8/1/2019,13:07,AN,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
8/1/2019,13:14,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVBRINKSV,VUOLLERIM,JO,0
8/1/2019,13:21,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,ROSENGÅRDEN MELLANPLAN,JOKKMOKK,JO,0
8/1/2019,13:50,AN,F,1,TV FTV JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
8/1/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
8/1/2019,15:22,S1,,1,BJÖRKV,VUOLLERIM,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
8/1/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
8/1/2019,21:30,AN,,1,VAIKIJAURV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/2/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/2/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/2/2019,09:00,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
8/2/2019,10:00,AN,,2,MURJEKSV,VUOLLERIM,JO,HEMV,BODEN,BO,0
8/2/2019,11:20,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
8/2/2019,11:40,AN,F,1,APOTEKET JOKKMOKK,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
8/2/2019,12:00,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
8/2/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/2/2019,12:13,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
8/2/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
8/2/2019,12:15,S1,,1,VAIKIJAURV,JOKKMOKK,JO,SYDÖSTRA TJALMEJAUR,TJALMEJAUR,JO,0
8/2/2019,12:40,AN,F,1,KONSUM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
8/2/2019,13:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
8/2/2019,13:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
8/2/2019,14:30,AN,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
8/2/2019,15:30,AN,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
8/2/2019,18:00,AN,,2,SERGEANTSG,BODEN,BO,MURJEKSV,VUOLLERIM,JO,0
8/2/2019,18:10,S1,,1,SYDÖSTRA TJALMEJAUR,TJALMEJAUR,JO,VAIKIJAURV,JOKKMOKK,JO,0
8/2/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
8/2/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
8/2/2019,22:05,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
8/3/2019,08:35,LI,,2,HP BILISTEN,VUOLLERIM,JO,FLP LULEÅ,LULEÅ,LU,712
8/3/2019,11:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
8/3/2019,11:45,LI,,2,HP BILISTEN,VUOLLERIM,JO,FLP LULEÅ,LULEÅ,LU,712
8/3/2019,11:45,LI,,1,HP BILISTEN,VUOLLERIM,JO,FLP LULEÅ,LULEÅ,LU,712
8/3/2019,11:45,LI,,3,HP BILISTEN,VUOLLERIM,JO,FLP LULEÅ,LULEÅ,LU,712
8/3/2019,15:00,S1,,1,TÅRRAJAUR,TÅRRAJAUR,JO,HOTELL STORFORSEN,BREDSEL,ÄL,0
8/3/2019,19:28,S1,,0,FRAMKÖRNING,,,HOTELL STORFORSEN,BREDSEL,JO,0
8/3/2019,19:30,S1,,1,HOTELL STORFORSEN,BREDSEL,ÄL,TÅRRAJAUR,TÅRRAJAUR,JO,0
8/4/2019,08:45,AN,,1,HERREV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/4/2019,10:03,AN,,1,HARRSTIGEN,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
8/4/2019,14:43,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
8/4/2019,14:45,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KYRKAN VUOLLERIM,VUOLLERIM,JO,0
8/4/2019,16:00,AN,F,1,KYRKAN VUOLLERIM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
8/5/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
8/5/2019,05:30,AN,,1,STOCKG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/5/2019,06:04,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/5/2019,06:07,AN,,1,RINGV,VUOLLERIM,JO,BSTN LULEÅ,LULEÅ,LU,0
8/5/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/5/2019,08:50,AN,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/5/2019,08:54,AN,,2,PORJUSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
8/5/2019,09:00,AN,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
8/5/2019,09:46,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,HC JOKKMOKK,JOKKMOKK,JO,0
8/5/2019,10:00,AN,,1,RINGV,VUOLLERIM,JO,SNÖV,LULEÅ,LU,0
